0.135936;0.112324;0.092350
0.393391;0.324685;0.266996
1.271495;1.049544;0.863050
2.640894;2.200637;1.820759
6.756843;5.690067;4.802214
13.411752;11.381598;9.756098
27.874843;23.730523;20.634757
45.308306;38.503403;33.797349
71.652756;60.794739;53.744019
92.499674;77.964718;69.313353
116.721821;98.122916;87.551012
125.646789;104.708567;93.789232
135.654928;112.981951;101.331516
130.871099;108.203718;97.287926
130.364245;108.366593;97.346199
123.212906;102.317340;92.010608
121.369450;102.023385;91.536236
120.083282;101.400955;91.046809
119.100188;101.769770;91.251490
122.094123;104.647378;94.035538
119.186949;102.749487;92.448922
122.579061;105.643539;95.431134
118.335794;102.099009;92.601403
121.505622;104.757950;95.426030
118.913531;102.523239;93.827710
121.296980;104.641591;96.020460
121.020264;104.436670;96.138461
121.383383;104.874948;96.616495
122.651662;106.003179;97.815118
120.997566;104.663196;96.581193
122.490550;105.941318;97.862789
119.175190;103.088950;95.267672
119.450776;103.274421;95.592962
115.531354;99.862005;92.570849
114.905240;99.300391;92.293994
112.073739;96.835177;90.153349
111.723203;96.573970;90.145407
110.533684;95.494761;89.155522
111.092877;96.057541;89.830918
110.788285;95.673484;89.350858
112.109377;96.932414;90.626465
111.492652;96.233596;89.816794
113.206417;97.881329;91.456131
111.958206;96.643343;90.188843
114.074628;98.676735;92.194107
112.684979;97.358885;90.918191
114.854021;99.426369;92.934135
113.475328;98.156351;91.746039
114.740810;99.369674;92.910841
113.323394;98.086170;91.715344
113.323420;98.113370;91.709668
112.361671;97.246508;90.897106
111.731383;96.673373;90.306548
111.791236;96.733032;90.378778
111.228320;96.223438;89.880097
112.266270;97.187406;90.836888
111.895077;96.879425;90.577094
113.273906;98.167619;91.853388
112.731173;97.714565;91.472295
113.803724;98.714035;92.452069
112.776762;97.817784;91.625311
113.230245;98.260264;92.027297
111.243932;96.543480;90.346636
110.520255;95.975958;89.693610
107.141760;93.097627;86.751860
105.287196;91.546939;84.992414
101.460376;88.325353;81.484877
98.631575;85.855958;78.660829
94.129812;82.004467;74.392481
88.004310;76.459924;68.651287
81.184488;70.434335;62.442750
71.260790;61.388133;53.640264
64.115726;55.006365;47.407384
54.510472;46.270283;39.185916
50.447561;42.653613;35.818002
44.604992;37.387529;30.981369
44.202688;37.057955;30.760531
43.020460;36.041459;29.800098
45.249631;38.029663;31.617728
48.294721;40.785575;33.939628
51.472338;43.521290;36.290156
56.844359;48.281217;40.305076
58.632001;49.699767;41.432372
63.544134;54.029544;45.093983
62.306434;52.784230;43.943872
65.169309;55.338623;46.140200
61.944351;52.398224;43.592201
63.996228;54.261128;45.236098
62.450173;52.846800;44.046804
66.056850;56.063890;46.873496
69.284883;58.848316;49.354631
75.510310;64.290623;54.172600
85.043011;72.526850;61.516737
93.657626;79.972388;68.255198
107.471968;91.878128;78.982873
113.883552;97.419128;84.221954
124.758013;106.751163;92.790817
124.028161;106.169741;92.746349
128.294859;109.741393;96.286694
123.043048;105.301688;92.904260
123.844323;105.842072;93.763205
120.119073;102.759147;91.563203
120.991231;103.377565;92.425489
121.347532;103.822032;93.283264
122.519925;104.742643;94.355271
125.319200;107.238032;96.961168
125.201977;107.091565;97.009136
128.071471;109.583648;99.504575
125.891109;107.714502;97.905595
128.078268;109.593087;99.769905
124.340776;106.409554;96.923176
126.604443;108.351066;98.844569
122.582610;104.901349;95.735380
126.322303;108.140541;98.863549
123.147445;105.386170;96.360690
128.605213;110.152843;100.893623
125.923697;107.786187;98.713452
131.458021;112.655751;103.337425
128.327188;109.879161;100.759893
132.463879;113.571354;104.283880
129.078829;110.586578;101.509104
131.663715;112.959149;103.801472
128.802004;110.471962;101.531026
130.332625;111.951013;103.017292
128.620927;110.527065;101.818702
129.787678;111.678038;103.000205
129.275559;111.318026;102.825584
129.885760;111.888348;103.386238
129.658046;111.728385;103.365216
129.190418;111.238455;102.842084
129.113831;111.184194;102.889157
128.429499;110.473498;102.126186
129.313072;111.301539;102.991917
129.291374;111.216250;102.833573
130.782780;112.615276;104.225089
130.779346;112.572394;104.142811
131.430481;113.205417;104.797507
130.431460;112.263797;103.907861
129.719040;111.639159;103.360529
127.913150;109.961473;101.797432
126.837065;108.993658;100.899366
125.122483;107.402296;99.408146
124.878895;107.200121;99.201336
123.794702;106.196051;98.245785
124.917526;107.261146;99.223246
124.369476;106.750620;98.732608
126.492438;108.736586;100.594023
125.835861;108.113144;100.010437
128.090411;110.212618;101.998916
126.652948;108.871130;100.745572
128.327954;110.441833;102.239537
125.775334;108.111383;100.044879
126.814365;109.118150;100.988038
123.687547;106.314392;98.325933
124.962238;107.542877;99.450262
122.550386;105.412552;97.415074
124.722780;107.425926;99.272967
123.513171;106.366862;98.267431
125.647237;108.297697;100.062948
124.864649;107.595241;99.418594
125.676313;108.299867;100.070997
125.166946;107.829898;99.651963
124.929829;107.587195;99.407831
125.528112;108.121248;99.922449
125.097809;107.722747;99.520911
127.072130;109.505913;101.202330
126.421667;108.924375;100.628917
128.949496;111.206396;102.783528
127.243660;109.676218;101.324915
129.300619;111.528599;103.076960
126.345762;108.867999;100.554863
127.995481;110.352016;101.951872
124.955149;107.609253;99.348060
126.738847;109.218175;100.852466
124.651093;107.332170;99.050888
126.247068;108.781086;100.396930
125.260834;107.893355;99.531993
126.144140;108.710135;100.284681
126.361980;108.916250;100.455400
126.650312;109.199699;100.720408
128.049234;110.457791;101.899037
127.886816;110.291315;101.763625
129.794969;111.907043;103.313203
129.156245;111.193329;102.686065
130.736028;112.369791;103.855269
129.727356;111.278958;102.862451
130.387208;111.633444;103.256781
129.217085;110.536876;102.210570
128.845662;110.112125;101.851477
127.790509;109.287993;101.022548
126.557321;108.197321;100.029349
125.581909;107.486644;99.303453
123.766645;105.872363;97.822885
123.278003;105.535015;97.468148
122.130986;104.486621;96.521482
123.271043;105.553180;97.509767
123.596113;105.840151;97.808498
125.967707;108.002794;99.841287
126.437775;108.458801;100.279865
128.206611;110.070595;101.798949
127.238347;109.239565;101.009007
127.519732;109.479351;101.238545
125.174098;107.385982;99.254059
124.847985;107.051321;98.949266
122.546820;104.984756;97.000300
123.014310;105.369420;97.385354
121.762122;104.255166;96.349972
123.319487;105.646484;97.686521
122.906464;105.301482;97.379548
124.952728;107.154957;99.138250
124.591865;106.869225;98.876834
126.127384;108.279946;100.198572
124.737261;107.106079;99.081101
124.584404;107.026224;98.980358
121.596138;104.478467;96.549040
119.632792;102.768285;94.911829
116.278144;99.910277;92.187647
114.507533;98.305854;90.674775
113.187170;97.238851;89.653721
113.941010;97.834977;90.241136
114.977602;98.840722;91.179302
117.977863;101.440088;93.656793
118.742942;102.154030;94.305150
122.106446;105.095293;97.090407
120.401231;103.527974;95.576917
123.462860;106.227663;98.133401
119.410790;102.510587;94.602988
122.694543;105.465631;97.412256
117.522858;100.746041;92.950491
121.498523;104.379858;96.403706
116.242376;99.598568;91.887687
120.697381;103.674579;95.751553
115.960931;99.359656;91.676306
120.604364;103.576171;95.666388
117.444794;100.688449;92.941890
122.431356;105.181477;97.189191
121.571096;104.396051;96.453519
125.918325;108.289330;100.131319
126.210641;108.581039;100.413282
127.866317;110.031079;101.777617
128.126617;110.305241;102.032509
126.830417;109.063017;100.838942
127.885714;109.991959;101.686293
125.206518;107.453045;99.250009
127.666273;109.548404;101.175867
124.443317;106.532815;98.292742
127.489926;109.129543;100.695708
124.482495;106.422169;98.130401
127.588968;109.116820;100.645602
125.885496;107.697435;99.318302
128.739574;110.197550;101.662111
128.471433;110.099702;101.583661
130.423518;111.790264;103.164854
130.338144;111.825689;103.203235
130.576508;111.985167;103.342175
129.350748;110.954890;102.370301
128.349660;110.026964;101.492169
126.381700;108.292951;99.858362
125.879151;107.833656;99.431962
124.287510;106.404024;98.088793
125.206743;107.223620;98.871939
124.175740;106.273943;97.981010
125.902501;107.811216;99.433962
124.910611;106.895460;98.566124
126.453968;108.268120;99.849139
