1.972291;1.668673;1.119274
5.744419;4.857362;3.262531
18.520509;15.669682;10.513402
32.620602;27.616357;18.529059
60.316620;51.114491;34.253870
76.718526;65.128977;43.609551
104.825975;89.103598;59.590325
106.073574;90.428298;60.379366
121.291000;103.486802;69.040415
106.174873;90.932889;60.507766
112.119077;95.949943;63.839244
94.191767;80.910280;53.609495
99.529403;85.246127;56.494692
89.016501;76.435978;50.385284
95.557188;81.753223;53.898235
92.832019;79.522235;52.259243
97.242818;83.092520;54.630159
98.233499;83.997494;55.273211
98.311778;84.021345;55.290395
100.096542;85.622887;56.501550
97.025562;83.109967;54.762109
98.940648;84.842562;56.014086
95.442051;81.994500;53.997242
97.477788;83.772863;55.207723
95.312692;81.954482;53.929036
96.977929;83.305396;54.871146
96.314592;82.654959;54.481833
96.961125;83.075579;54.878714
97.204744;83.198003;55.045272
96.748729;82.693207;54.864445
97.421632;83.255554;55.256407
96.449357;82.345990;54.775734
97.325668;83.142813;55.219299
96.498366;82.381440;54.776048
97.308833;83.131595;55.153138
96.875488;82.719620;54.941847
97.314682;83.137127;55.161241
97.196997;83.026285;55.195923
97.193593;83.077071;55.189800
97.248277;83.151731;55.340684
97.010234;83.002789;55.120972
97.065069;83.059142;55.241026
96.826850;82.855155;54.932223
96.695774;82.696688;54.933385
96.654053;82.586935;54.726639
96.375128;82.282136;54.624689
96.696650;82.451074;54.662160
96.403843;82.179427;54.471938
96.944157;82.548621;54.674652
96.586267;82.266016;54.360273
96.993849;82.538262;54.558717
96.542161;82.182088;54.195702
96.685607;82.269267;54.334566
96.326964;82.018887;54.104704
96.382014;82.142876;54.279285
96.448547;82.382183;54.476928
96.815160;82.967113;55.046236
97.672023;84.096402;56.047703
98.642690;85.338426;57.252049
100.128298;87.092362;58.836009
101.262634;88.355284;60.108887
102.501491;89.717235;61.354576
103.099859;90.226717;61.935845
103.532019;90.644099;62.337802
103.595307;90.528586;62.251191
103.474666;90.385846;62.133878
103.471500;90.277754;61.916388
103.238746;90.099757;61.751537
103.367437;90.222019;61.696136
103.157508;90.114877;61.586723
103.266727;90.235246;61.600239
103.056274;90.121980;61.453426
103.002435;90.037124;61.409489
102.807044;89.914102;61.230102
102.619595;89.658107;61.153795
102.507446;89.590048;61.042299
102.348956;89.356485;61.018564
102.389085;89.398982;61.003184
102.395074;89.340847;61.020508
102.558426;89.459978;60.988873
102.672688;89.527650;60.972001
102.784231;89.587942;60.826493
102.802026;89.601842;60.775499
102.683142;89.498708;60.527023
102.521791;89.399058;60.504960
102.198809;89.173523;60.211855
102.033083;89.090164;60.271997
101.683918;88.833535;59.986677
101.711904;88.888789;60.141008
101.441879;88.637902;59.908707
101.669091;88.838861;60.149365
101.475930;88.628748;60.019607
101.745692;88.878297;60.309638
101.591122;88.738989;60.265628
101.737156;88.890395;60.498040
101.626281;88.825742;60.445097
101.587690;88.784391;60.500907
101.505967;88.739160;60.341991
101.254410;88.492442;60.155365
101.179083;88.416159;59.906115
100.853570;88.122018;59.604043
100.972556;88.125522;59.500452
100.827765;88.014147;59.332933
101.200403;88.171979;59.504322
101.151859;88.220058;59.453106
101.473938;88.405941;59.671102
101.293083;88.423519;59.533058
101.330237;88.494692;59.574578
101.035215;88.374435;59.345282
100.813605;88.274602;59.263789
100.594453;88.071638;59.120277
100.245030;87.839137;59.052928
100.226329;87.699505;59.061555
99.823508;87.392684;58.995856
