87.635236;67.391129;38.138337
86.791180;66.767342;37.517282
83.482800;64.233844;36.019089
82.566724;63.351505;35.801135
81.693375;62.856989;35.053057
80.083836;61.457114;34.457341
81.339615;63.002822;35.773053
81.363370;63.192988;37.024986
81.411410;63.260017;37.068000
82.265036;64.210810;37.189366
81.187763;63.095219;36.645381
78.280112;60.452115;33.674649
76.959202;58.656178;31.392955
76.140825;57.901466;30.417540
80.385407;62.356356;35.270947
90.363209;71.598510;45.901274
90.615636;72.100106;45.987684
91.244425;72.551399;46.736615
90.580006;72.064190;45.894750
90.606704;71.977416;46.084632
90.593603;71.992914;46.096499
90.954551;72.465364;46.261158
90.536138;71.926691;45.965235
90.908330;72.405945;46.172580
90.398554;71.797378;45.913582
90.618335;72.109008;45.959454
90.630949;72.115938;45.973210
90.613227;71.936733;46.071830
90.486858;71.952773;45.834874
90.467476;71.749540;46.097618
90.476940;71.985261;45.952681
90.311372;71.708342;45.933191
90.260012;71.647746;45.887867
90.452964;71.923849;45.862301
90.191962;71.556504;45.738714
90.510845;71.968660;45.904898
90.319723;71.651634;45.817352
90.659598;72.112312;45.968447
90.926526;72.340926;46.189462
90.530912;71.884829;45.806720
90.084122;71.517598;45.389783
90.239246;71.689606;45.620517
90.386228;71.847613;45.641568
90.137955;71.532583;45.797214
90.097686;71.497888;45.771400
90.215114;71.797431;45.650827
90.252717;71.826453;45.751719
90.208013;71.772092;45.603222
90.550751;71.982890;45.825616
90.438604;71.925216;45.737500
90.364059;71.870602;45.688797
90.477227;71.818678;45.876844
90.404619;71.920805;45.678580
90.126555;71.562321;45.637123
90.323255;71.866485;45.678331
90.263453;71.657464;45.696555
90.232415;71.606293;45.657115
90.325561;71.774588;45.569988
90.061435;71.367641;45.642183
90.292399;71.796758;45.804514
90.170100;71.551989;45.764702
90.391888;71.942764;45.904236
90.396104;71.955303;45.910368
90.785129;72.249638;46.108934
90.536214;72.066770;45.953851
90.252220;71.620352;45.783590
90.467357;71.940466;45.824804
90.400300;71.885822;45.821888
90.371671;71.871449;45.814031
90.487318;71.971766;45.826680
90.314099;71.771777;45.676508
90.595141;72.086818;45.896289
90.633795;71.905585;46.201190
90.424867;71.944582;45.913487
90.576066;72.087262;46.029214
90.373491;71.896051;45.847769
90.384251;71.887024;45.829672
90.299965;71.716640;45.873560
90.343291;71.817928;45.654416
90.463331;71.887915;45.857032
90.397298;71.834682;45.815793
90.093768;71.589689;45.495652
89.962971;71.340429;45.543110
90.096861;71.640362;45.669365
89.880708;71.373603;45.403500
91.404860;73.564627;47.358221
91.409120;73.553104;47.367741
90.110100;71.424514;45.659644
91.239749;73.437110;47.214281
91.318214;73.494319;47.355933
91.101655;73.335635;47.103345
90.032971;71.549076;45.698556
90.030472;71.515898;45.683324
91.034062;73.312645;47.131275
91.064836;73.305179;47.356472
91.019409;73.228025;47.041133
91.020810;73.348867;47.222557
90.925393;73.266095;47.105720
90.986633;73.270505;47.085345
91.120306;73.345666;47.185267
91.068756;73.279367;47.089916
91.103967;73.313853;47.567373
91.148481;72.648573;46.884356
91.287803;73.700985;47.629779
91.307035;73.676382;47.599491
91.176008;73.365772;47.163835
91.322581;73.540883;47.336806
91.279417;73.549006;47.332771
91.355984;73.652468;47.439325
91.267181;73.512672;47.332456
91.248085;73.500344;47.331933
91.078087;73.314665;47.196367
91.214045;73.418214;47.186570
91.397862;73.628136;47.468642
